,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('AP1', 1), ('NFKB', 1)]",0.2954504553144009,0.2886351365943203,0.2954504553144009,0.7045495446855992,0.9931846812799194,0.7045495446855992,1.0,0.9863693625598388,0.9863693625598388,0.4127933498887577,0.2230514467797895,-0.4090990893711982,0.0,0.2954504553144008,0.1219599831753902,0.0659006515096246,0.0720868360900894,-18.714285714285715,0.9863693625598388
"[('AP1', 1), ('ERK', 1)]",0.8023507238706263,0.0,0.8023507238706263,0.1976492761293737,1.0,1.0,0.0,1.0,1.0,0.3476476221877068,0.4014288965064118,-0.1976492761293736,0.0,0.4011753619353131,0.1394676606571043,0.1610433828472531,0.7966149320074134,-25.0,0.6667161510607948
"[('AP1', 1), ('RAF', 1)]",0.7117264924270299,0.0058508809496522,0.7117264924270299,0.2882735075729701,0.9941491190503478,0.9882982381006956,0.0117017618993045,0.9882982381006956,0.9882982381006956,0.3217391478671064,0.3684954815650447,-0.2765717456736656,0.0,0.3617141271631672,0.1163775950449715,0.1332900214778711,0.9458284116461686,-23.0,0.4783487245682713
"[('AP1', 1), ('ZEB1', 1)]",0.014611889851813,0.2888454049682456,0.0073059449259065,0.985388110148187,0.9926940550740936,1.0,0.7184605399576609,0.985388110148187,0.9926940550740936,0.2191774167172575,0.0764161231691394,-0.985388110148187,1.0,0.0073059449259065,0.0016012981355387,0.000558291987325,0.0762532856992581,-27.571428571428573,0.985388110148187
"[('TGFb', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('Snail', 1), ('bcatenin', 1)]",0.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,0.2823551123121713,0.1449047112004436,-0.7142857142857143,1.0,0.1428571428571428,0.0403364446160244,0.0207006730286348,0.0,-24.142857142857142,1.0
"[('GLI', 1), ('bcatenin', 1)]",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,0.3595462477533374,0.2264554068289191,-0.4285714285714286,0.0,0.2857142857142857,0.1027274993580963,0.0647015448082626,0.0,-23.857142857142858,1.0
"[('NOTCH', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('PI3K', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.857142857142858,1.0
"[('GSK3b', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-18.428571428571427,1.0
"[('TGFBR', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('SMAD4', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('Twist1', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5947367404095808,0.4959809359157353,0.2857142857142857,0.0,0.6428571428571428,0.3823307616918733,0.3188448873744012,0.0,-20.714285714285715,1.0
"[('bcatenin', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.6,0.0,0.2,0.0,0.0,0.8677218312746247,0.9393364366277244,1.0,-1.0,1.0,0.8677218312746247,0.9393364366277244,0.0,-35.0,1.0
"[('SMAD23', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('bcatenin', 1), ('p38', 1)]",0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5951190357119042,0.485071250072666,0.1428571428571428,0.0,0.5714285714285714,0.3400680204068023,0.2771835714700948,0.0,-21.285714285714285,1.0
"[('RAS', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-21.571428571428573,1.0
"[('MYC', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.5947367404095808,0.4959809359157353,0.2857142857142857,0.0,0.6428571428571428,0.3823307616918733,0.3188448873744012,0.0,-21.571428571428573,1.0
"[('NFKB', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-15.571428571428571,1.0
"[('ERK', 1), ('bcatenin', 1)]",0.8047639037380541,0.0,0.8047639037380541,0.1952360962619458,1.0,1.0,0.0,1.0,1.0,0.3484705852426771,0.4023791723890522,-0.1952360962619459,0.0,0.402381951869027,0.1402182742588906,0.1619101167773505,0.7928124474591145,-25.0,0.6727054486780052
"[('RAF', 1), ('bcatenin', 1)]",0.7833921370967742,0.0,0.7833921370967742,0.2166078629032258,1.0,1.0,0.0,1.0,1.0,0.3411110169996101,0.3938810749765439,-0.2166078629032257,0.0,0.3916960685483871,0.1336118442972893,0.1542816685439247,0.8372065151032424,-23.0,0.6438950629425649
"[('ZEB1', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,1.0,0.4285714285714285,0.7142857142857143,0.8571428571428571,0.5345224838248488,0.5014858873767988,0.0,0.0,0.5,0.2672612419124244,0.2507429436883994,0.0,-19.857142857142858,1.0
"[('Snail', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GLI', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('NOTCH', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('PI3K', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GSK3b', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-53.0,1.0
"[('TGFBR', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('SMAD4', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TGFb', 1), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TGFb', 1), ('p53', 1)]",0.0,0.7352809991079394,0.7352809991079394,1.0,1.0,0.2647190008920607,0.0,1.0,0.0,0.3608764486108694,0.4167042294993632,-0.2647190008920607,0.0,0.3676404995539696,0.1326727978445624,0.1531973510993979,0.9100651964892116,-51.0,0.5622754779757456
"[('SMAD23', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TGFb', 1), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('RAS', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('MYC', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('NFKB', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('ERK', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('RAF', 1), ('TGFb', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('TGFb', 1), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-75.0,1.0
"[('GLI', 1), ('Snail', 1)]",0.0,0.2881451098334769,0.2881451098334769,1.0,1.0,0.7118548901665231,0.7118548901665231,1.0,0.9943280770552204,0.2833116077238014,0.146355887267077,-0.7118548901665231,1.0,0.1440725549167384,0.0408174271623368,0.0210858666056739,0.0620892518373103,-27.857142857142858,0.988656154110441
"[('NOTCH', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('PI3K', 1), ('Snail', 1)]",0.0,0.2883552333484367,0.2883552333484367,1.0,1.0,0.7116447666515632,0.7116447666515632,1.0,0.9938377888536476,0.2833943086120649,0.1464814734805362,-0.7116447666515632,1.0,0.1441776166742184,0.0408591159947254,0.0211193497333514,0.0664284482030515,-25.0,0.987675577707295
"[('GSK3b', 1), ('Snail', 1)]",0.0,0.4343951407669052,0.4343951407669052,1.0,1.0,0.5656048592330948,0.5656048592330948,1.0,0.5,0.3471894315520271,0.242818635294331,-0.5656048592330948,1.0,0.2171975703834526,0.0754087009959123,0.0527396176297543,0.5755723902691556,-23.0,0.7375805630676209
"[('Snail', 1), ('TGFBR', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('SMAD4', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('Snail', 1), ('Twist1', 1)]",0.0,0.2886372639141079,0.2886372639141079,1.0,1.0,0.7113627360858921,0.7113627360858921,1.0,0.993179717533748,0.2835053157381056,0.14665007302055,-0.7113627360858921,1.0,0.1443186319570539,0.040915099319876,0.0211643379147278,0.072129339077771,-24.142857142857142,0.9863594350674963
"[('Snail', 1), ('p53', 1)]",0.0,1.0,1.0,1.0,1.0,0.0,0.2799391591149252,1.0,0.0,0.5058610793718908,0.5123979369016031,0.0,0.0,0.5,0.2529305396859454,0.2561989684508015,0.7570420883496158,-20.6,0.6978001216817702
"[('SMAD23', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('Snail', 1), ('p38', 1)]",0.0,0.2886941895336502,0.2886941895336502,1.0,1.0,0.7113058104663497,0.7113058104663497,1.0,0.9930468910881494,0.2835277223176068,0.1466841085018035,-0.7113058104663497,1.0,0.1443470947668251,0.0409264030024016,0.021173424910697,0.0732639858993043,-24.428571428571427,0.9860937821762988
"[('RAS', 1), ('Snail', 1)]",0.0,0.2886328464752734,0.2886328464752734,1.0,1.0,0.7113671535247266,0.7113671535247266,1.0,0.9931900248910288,0.2835035769927767,0.1466474319310957,-0.7113671535247266,1.0,0.1443164232376367,0.0409142222066734,0.0211636328532805,0.072041072245746,-24.142857142857142,0.9863800497820574
"[('MYC', 1), ('Snail', 1)]",0.0,0.2885308724820637,0.2885308724820637,1.0,1.0,0.7114691275179363,0.7114691275179363,1.0,1.0,0.2831046771009207,0.1464009412082538,-0.7114691275179363,1.0,0.1442654362410318,0.0408422197438407,0.0211205956495063,0.0699945922125568,-24.142857142857142,0.986855928417036
"[('NFKB', 1), ('Snail', 1)]",0.0,0.2885182980462537,0.2885182980462537,1.0,1.0,0.7114817019537462,0.7114817019537462,1.0,0.9934573045587411,0.283458490134905,0.1465789494838449,-0.7114817019537462,1.0,0.1442591490231269,0.0408914805702418,0.0211453545172433,0.0697410435562202,-22.142857142857142,0.9869146091174824
"[('ERK', 1), ('Snail', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-37.0,1.0
"[('RAF', 1), ('Snail', 1)]",0.0,0.0055738271428401,0.0055738271428401,1.0,1.0,0.99442617285716,0.0055738271428401,1.0,0.99442617285716,0.0037473427264522,0.0028847057758173,-0.99442617285716,1.0,0.00278691357142,1.0443520301111946e-05,8.039425676179073e-06,0.0612110063594268,-35.0,0.9888523457143198
"[('Snail', 1), ('ZEB1', 1)]",0.0,0.2886685204837015,0.0,1.0,1.0,1.0,0.4295561734945671,1.0,1.0,0.1564637442178241,0.0726143042419568,-1.0,1.0,0.0,0.0,0.0,0.0727529909399286,-27.0,0.9862135710760592
"[('GLI', 1), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-39.8,1.0
"[('GLI', 1), ('PI3K', 1)]",0.2939331613230345,0.2881799483969103,0.2939331613230345,0.7060668386769655,0.9942467870738758,0.7060668386769655,0.7118200516030897,0.9942467870738758,0.9884935741477516,0.3656790602459029,0.2329606492962074,-0.412133677353931,0.0,0.2939331613230345,0.1074852022077146,0.068474860111501,0.0628144327670102,-24.714285714285715,0.9884935741477516
"[('GLI', 1), ('GSK3b', 1)]",1.0,0.4334297421768747,0.8668594843537494,0.0,0.6331405156462506,0.1331405156462505,0.5665702578231253,0.1997107734693758,0.1331405156462505,0.866518182805869,0.8028290649501356,0.8668594843537494,-1.0,0.9334297421768748,0.8088338439680562,0.7493845271085064,0.579524681968978,-36.0,0.7337189687074989
"[('GLI', 1), ('TGFBR', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('GLI', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-35.8,1.0
"[('GLI', 1), ('Twist1', 1)]",0.2940204896993504,0.2882061469098051,0.2940204896993504,0.7059795103006495,1.0,0.7059795103006495,0.7117938530901948,0.9883713144209092,0.9883713144209092,0.365741913349203,0.2330284799809456,-0.4119590206012991,0.0,0.2940204896993504,0.10753561646651,0.0685151477978929,0.0633582343360957,-23.857142857142858,0.9883713144209092
"[('GLI', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.5932741504157865,0.0,0.1977580501385955,0.0,0.0,0.8682532742373169,0.9405707131293986,1.0,-1.0,1.0,0.8682532742373169,0.9405707131293986,0.061489347576294,-35.4,0.9887902506929774
"[('GLI', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('GLI', 1), ('p38', 1)]",0.2941097145225295,0.2882329143567588,0.2941097145225295,0.7058902854774706,0.9941231998342294,0.7058902854774706,0.7117670856432412,0.9882463996684588,0.9882463996684588,0.3662644569370403,0.2333898399546774,-0.411780570954941,0.0,0.2941097145225295,0.1077219348695022,0.068642219201529,0.0639125021371722,-23.571428571428573,0.9882463996684588
"[('GLI', 1), ('RAS', 1)]",0.2939813806167324,0.2881944141850197,0.2939813806167324,0.7060186193832676,0.9942130335682874,0.7060186193832676,0.7118055858149803,0.9884260671365748,0.9884260671365748,0.3661611431434132,0.2332831290364773,-0.4120372387665352,0.0,0.2939813806167324,0.1076445583895016,0.0685808963487349,0.0631148602056266,-23.857142857142858,0.9884260671365748
"[('GLI', 1), ('MYC', 1)]",0.2936438806705753,0.2880931642011726,0.2936438806705753,0.7063561193294247,0.9944492835305973,0.7063561193294247,0.7119068357988274,0.9888985670611944,1.0,0.3650340046263264,0.2324577889736351,-0.4127122386588493,0.0,0.2936438806705753,0.1071900016951952,0.0682598072463198,0.0610035919797901,-23.857142857142858,0.9888985670611944
"[('GLI', 1), ('NFKB', 1)]",0.2936306791472238,0.2880892037441671,0.2936306791472238,0.7063693208527763,0.9944585245969434,0.7063693208527763,0.711910796255833,0.9889170491938868,0.9889170491938868,0.3658789126933368,0.2329916298944786,-0.4127386417055524,0.0,0.2936306791472237,0.1074332736197922,0.0684134905215343,0.0609206005541346,-20.714285714285715,0.9889170491938868
"[('ERK', 1), ('GLI', 1)]",0.7987292831285246,0.0,0.7987292831285246,0.2012707168714753,1.0,1.0,0.0,1.0,1.0,0.3464087625902725,0.399998384662278,-0.2012707168714753,0.0,0.3993646415642623,0.1383434113065838,0.1597452115169345,0.8040166154530314,-27.0,0.6611421676065703
"[('GLI', 1), ('RAF', 1)]",0.7183976261127596,0.0057425462766709,0.7183976261127596,0.2816023738872403,0.9942574537233292,0.9885149074466582,0.0057425462766709,0.9885149074466582,0.9885149074466582,0.3228271506366964,0.3712906272842434,-0.2701172813338985,0.0,0.3649413593330507,0.1178129791829715,0.1354993062287328,0.945066008053432,-25.0,0.4927511657481984
"[('GLI', 1), ('ZEB1', 1)]",0.0118156754627806,0.2882462161705958,0.0059078377313903,0.9881843245372194,0.9940921622686096,1.0,0.4294154053901985,0.9881843245372194,0.9940921622686096,0.1612886374184431,0.0774884113081723,-0.9881843245372194,1.0,0.0059078377313903,0.0009528670977852,0.0004577889600719,0.0641874394111698,-30.714285714285715,0.9881843245372194
"[('NOTCH', 1), ('PI3K', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('GSK3b', 1), ('NOTCH', 1)]",0.5962639385211125,0.0,0.5962639385211125,0.4037360614788875,1.0,0.7018680307394438,0.2,1.0,0.6000000000000001,0.3587520337050112,0.3547548830079144,-0.1056040922183313,0.0,0.4471979538908343,0.1604331754270566,0.1586456578139216,1.106079448895135,-9.4,0.5608095995028146
"[('NOTCH', 1), ('TGFBR', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-69.0,1.0
"[('NOTCH', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('NOTCH', 1), ('Twist1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('NOTCH', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.6,0.0,0.2,0.0,0.0,0.8677218312746247,0.9393364366277244,1.0,-1.0,1.0,0.8677218312746247,0.9393364366277244,0.0,-21.8,1.0
"[('NOTCH', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('NOTCH', 1), ('p38', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0880450906325624,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-37.8,1.0
"[('NOTCH', 1), ('RAS', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('MYC', 1), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('NFKB', 1), ('NOTCH', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('ERK', 1), ('NOTCH', 1)]",0.8070214182182381,0.0,0.8070214182182381,0.1929785817817618,1.0,1.0,0.0,1.0,1.0,0.3492386054432272,0.4032660057281136,-0.1929785817817618,0.0,0.403510709109119,0.1409215173306764,0.1627221519309531,0.7881446197659475,-21.0,0.676381484407562
"[('NOTCH', 1), ('RAF', 1)]",0.7542089604480224,0.0,0.7542089604480224,0.2457910395519776,1.0,1.0,0.0,1.0,1.0,0.3308037272550359,0.381979241959253,-0.2457910395519775,0.0,0.3771044802240112,0.1247475676226758,0.1440460834954059,0.873282350825768,-19.0,0.581163224827908
"[('NOTCH', 1), ('ZEB1', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-33.8,1.0
"[('GSK3b', 1), ('PI3K', 1)]",1.0,0.4335675060751894,0.8671350121503788,0.0,0.6328649878496212,0.1328649878496212,0.5664324939248107,0.5664324939248107,0.1328649878496212,0.8252780301619063,0.7646839517296949,0.8671350121503788,-1.0,0.9335675060751892,0.7704527524368957,0.7138840897520118,0.5789653689798253,-42.0,0.7342700243007576
"[('PI3K', 1), ('TGFBR', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-61.0,1.0
"[('PI3K', 1), ('SMAD4', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('PI3K', 1), ('Twist1', 1)]",1.0,0.2883933930868331,0.5767867861736663,0.0,1.0,0.7053553563772229,0.7116066069131669,0.7116066069131669,0.8464264276526674,0.5979550409871845,0.4997815351916936,0.2946446436227771,0.0,0.6473223218113886,0.3870696454706483,0.3235197437587473,0.0672078084125226,-21.0,0.987497498928112
"[('PI3K', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.592574163884865,0.0,0.197524721294955,0.0,0.0,0.868308010441694,0.9406986477308488,1.0,-1.0,1.0,0.868308010441694,0.9406986477308488,0.06665616741441,-27.4,0.9876236064747748
"[('PI3K', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('PI3K', 1), ('p38', 1)]",0.8589609831689092,0.2884414747533639,0.5768829495067278,0.1410390168310907,0.8525975420777268,0.7051950841554536,0.7115585252466361,0.7115585252466361,0.8462341009865443,0.5995423877707574,0.4900596609545038,0.1537658990134556,0.0,0.5768829495067278,0.3458657810115009,0.2827070626457011,0.068186157486288,-21.571428571428573,0.987273117817635
"[('PI3K', 1), ('RAS', 1)]",1.0,0.2883851725607158,0.5767703451214315,0.0,0.8526913790654737,0.7053827581309473,0.7116148274392842,0.7116148274392842,0.8464593097571368,0.6163349828573979,0.5151402954183161,0.2946172418690527,0.0,0.6473086209345263,0.3989589477871271,0.3334547542150347,0.0670401337763685,-21.857142857142858,0.9875358613833264
"[('MYC', 1), ('PI3K', 1)]",1.0,0.2883011655136065,0.576602331027213,0.0,0.8528313908106556,0.7056627816213115,0.7116988344863934,0.7116988344863934,1.0,0.5971850046983801,0.4990996096853,0.2943372183786885,0.0,0.6471686091893443,0.3864793889193826,0.3230016002469802,0.065319717203819,-21.857142857142858,0.987927894269836
"[('NFKB', 1), ('PI3K', 1)]",1.0,0.2883278588012377,0.5766557176024754,0.0,0.852786901997937,0.7055738039958744,0.7116721411987623,0.7116721411987623,0.8466885647950492,0.6162498521892468,0.5150445717251823,0.2944261960041255,0.0,0.6472130980020627,0.3988449759787156,0.3333435928754008,0.0658677580240605,-15.857142857142858,0.987803325594224
"[('ERK', 1), ('PI3K', 1)]",0.804927950996636,0.0,0.804927950996636,0.1950720490033639,1.0,1.0,0.0,1.0,1.0,0.3485264556014802,0.4024436859224416,-0.1950720490033639,0.0,0.402463975498318,0.1402693428877097,0.1619690857505423,0.7928215639478389,-25.0,0.673689561680976
"[('PI3K', 1), ('RAF', 1)]",0.7955778710108823,0.0055742613511962,0.7955778710108823,0.2044221289891177,0.9944257386488038,0.9888514772976076,0.0055742613511962,0.9944257386488038,0.9888514772976076,0.3499462538449276,0.4026773616533168,-0.1932736062867253,0.0,0.4033631968566373,0.1411554396788943,0.1624252278982781,0.8682271815053231,-23.0,0.6475788651466646
"[('PI3K', 1), ('ZEB1', 1)]",1.0,0.288469454433919,0.5705101818553603,0.0,0.8525509092768015,1.0,0.4294898181446396,0.711530545566081,0.8525509092768015,0.5362417017803308,0.5029901325783243,0.0,0.0,0.5,0.2681208508901654,0.2514950662891621,0.0687536294791417,-20.142857142857142,0.9871425459750444
"[('GSK3b', 1), ('TGFBR', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-43.0,1.0
"[('GSK3b', 1), ('SMAD4', 1)]",0.5863347992000048,0.0,0.5863347992000048,0.4136652007999953,1.0,0.7068326003999976,0.2,1.0,0.6000000000000001,0.354029802428655,0.3492358686887192,-0.1204978011999928,0.0,0.4397510994000035,0.1556849948383671,0.1535768572057795,1.1411855153412045,-15.8,0.5459018047370638
"[('GSK3b', 1), ('Twist1', 1)]",1.0,0.4335214427273731,0.8670428854547463,0.0,1.0,0.1329571145452537,0.5664785572726269,0.1994356718178806,0.1329571145452537,0.7848896856018085,0.727240710668382,0.8670428854547463,-1.0,0.9335214427273733,0.7327113516848346,0.6788947974332281,0.5791525564381043,-42.0,0.7340857709094925
