,Ecadherin,miR200,miR34,Snail,Twist1,ZEB1,EpCAM,THY1,MYC,cosineSim1,cosineSim2,Diff,Diff_pheno,weight,rEMTscore,chemo_rEMTscore,att_stability,F_major_att,major_att_size
"[('IKK', 1), ('MDM2', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.5577272845884871,0.0,0.1386462084442357,0.0,0.0,0.8599472882944653,0.949117738182665,1.0,-1.0,1.0,0.8599472882944653,0.949117738182665,0.7642990295989266,-27.0,0.6932310422211785
"[('ERK', 1), ('MDM2', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8660254037844388,1.0,-1.0,1.0,0.75,0.8660254037844388,0.4647948300037318,-35.0,0.8451553364050333
"[('MDM2', 1), ('MEK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.9691802364415738,0.0,0.0,0.0,0.0,0.7557552305036569,0.872670971545508,1.0,-1.0,1.0,0.7557552305036569,0.872670971545508,0.8404509928577855,-33.0,0.6997140133460439
"[('AP1', 1), ('SMAD23', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.6,0.0,0.4000000000000001,0.0,0.0,0.9061030445113444,0.9231861823449956,1.0,-1.0,1.0,0.9061030445113444,0.9231861823449956,0.732685508306226,-27.8,0.6959975373578795
"[('IKK', 1), ('SMAD23', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.6,0.0,0.2,0.0,0.0,0.8677218312746247,0.9393364366277244,1.0,-1.0,1.0,0.8677218312746247,0.9393364366277244,0.7308097933409696,-21.8,0.6969124929376184
"[('ERK', 1), ('SMAD23', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8660254037844388,1.0,-1.0,1.0,0.75,0.8660254037844388,0.4649086402584587,-33.0,0.8452562704471102
"[('MEK', 1), ('SMAD23', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8660254037844388,1.0,-1.0,1.0,0.75,0.8660254037844388,0.7195895588629742,-31.0,0.7034550083769772
"[('AP1', 1), ('IKK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.5574644549763034,0.0,0.723316981236662,0.0,0.0,0.9507723916336264,0.8845801187715434,1.0,-1.0,1.0,0.9507723916336264,0.8845801187715434,0.7663980036991567,-23.8,0.6917075469083451
"[('AP1', 1), ('ERK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8660254037844388,1.0,-1.0,1.0,0.75,0.8660254037844388,0.4644537982923294,-35.0,0.8453246836025751
"[('AP1', 1), ('MEK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.9686587058766654,0.0,0.0514872956565579,0.0,0.0,0.7685658322890353,0.8724893414308974,1.0,-1.0,1.0,0.7685658322890353,0.8724893414308974,0.8442838531711498,-33.0,0.6974439372069092
"[('ERK', 1), ('IKK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8660254037844388,1.0,-1.0,1.0,0.75,0.8660254037844388,0.4610998566841026,-27.0,0.8468450114509716
"[('IKK', 1), ('MEK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,0.9693689260671668,0.0,0.0,0.0,0.0,0.7557201451733442,0.8726304584957068,1.0,-1.0,1.0,0.7557201451733442,0.8726304584957068,0.8400617775129915,-25.0,0.6990131354136767
"[('ERK', 1), ('MEK', 1), ('p53', 1)]",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.8660254037844388,1.0,-1.0,1.0,0.75,0.8660254037844388,0.4669064851242837,-33.0,0.844041847051972
"[('GSK3b', 1), ('MDM2', 1), ('bcatenin', 1)]",0.9516254917387884,0.0,0.0845287175452399,0.0483745082612116,1.0,1.0,1.0,1.0,1.0,0.4186012262391047,0.2459708226826061,-0.0483745082612114,0.0,0.4758127458693942,0.1991757988811239,0.1170360525443647,0.7533258538761234,-25.0,0.7341935483870968
"[('GSK3b', 1), ('SMAD23', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-23.4,1.0
"[('AP1', 1), ('GSK3b', 1), ('bcatenin', 1)]",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,1.0,0.4046723241370487,0.2156655464068768,-0.4285714285714286,0.0,0.2857142857142857,0.1156206640391567,0.0616187275448219,0.0,-18.714285714285715,1.0
"[('GSK3b', 1), ('IKK', 1), ('bcatenin', 1)]",1.0,0.2857142857142857,0.5714285714285714,0.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.6123724356957945,0.5106882308569511,0.2857142857142857,0.0,0.6428571428571428,0.3936679943758678,0.3282995769794685,0.0,-13.857142857142858,1.0
"[('ERK', 1), ('GSK3b', 1), ('bcatenin', 1)]",0.8052108339775671,0.0,0.8052108339775671,0.1947891660224329,1.0,1.0,0.0,1.0,1.0,0.3486227761481751,0.4025549073095671,-0.1947891660224329,0.0,0.4026054169887835,0.1403574181629233,0.1620707863182493,0.7918368632788443,-19.0,0.6733192280045028
"[('GSK3b', 1), ('MEK', 1), ('bcatenin', 1)]",0.7687258890600519,0.0,0.7687258890600519,0.2312741109399481,1.0,1.0,0.0,1.0,1.0,0.3359680311494966,0.3879424664465409,-0.2312741109399481,0.0,0.3843629445300259,0.129133661720576,0.1491107087116333,0.8598230024468172,-17.0,0.6149293623520428
"[('GSK3b', 1), ('MDM2', 1), ('SMAD23', 1)]",0.5549229015781507,0.0,0.5549229015781507,0.4450770984218493,1.0,0.7225385492109246,0.2,1.0,0.6,0.3388322519450384,0.331509960504225,-0.1676156476327739,0.0,0.416192176183613,0.1410193322981998,0.137971851888797,1.214351338756367,-13.8,0.4911865980811327
"[('AP1', 1), ('GSK3b', 1), ('MDM2', 1)]",1.0,0.0,0.8674688545664215,0.0,1.0,0.1325311454335784,1.0,1.0,0.1325311454335784,0.6552520200537302,0.4927565374120064,0.8674688545664215,-1.0,0.9337344272832108,0.6118313696710367,0.4601037432504578,0.5782855936614085,-33.0,0.7349377091328431
"[('GSK3b', 1), ('IKK', 1), ('MDM2', 1)]",1.0,0.0,0.8672790534969141,0.0,1.0,0.1327209465030858,1.0,1.0,0.1327209465030858,0.6552242889155463,0.4927182174645801,0.8672790534969141,-1.0,0.9336395267484572,0.6117432950172049,0.4600212033739739,0.5786723501119226,-33.0,0.7345581069938283
"[('ERK', 1), ('GSK3b', 1), ('MDM2', 1)]",0.7166842057981803,0.0,0.7166842057981803,0.2833157942018198,1.0,1.0,0.0,1.0,1.0,0.3171187572709917,0.3661771997509734,-0.2833157942018197,0.0,0.3583421028990901,0.1136370023492333,0.131216707792464,0.9146424724366704,-19.0,0.5166065630574557
"[('GSK3b', 1), ('MDM2', 1), ('MEK', 1)]",0.7121868051328554,0.0,0.6568055055216705,0.2878131948671445,1.0,0.9223705295586392,0.1330107700525459,1.0,0.9223705295586392,0.3449221788102288,0.3630117432406524,-0.2101837244257837,0.0,0.3949081377871081,0.1362125753154194,0.1433562915180179,1.2943999820629877,-17.0,0.392001341598241
"[('AP1', 1), ('GSK3b', 1), ('SMAD23', 1)]",0.598055241315318,0.0,0.598055241315318,0.4019447586846821,1.0,0.700972379342341,0.5619895008452709,1.0,0.6,0.4371222792491555,0.3433997994229528,-0.102917138027023,0.0,0.4485414309864884,0.1960674526504916,0.1540290374336443,1.1076273704256288,-13.8,0.5652765243476161
"[('GSK3b', 1), ('IKK', 1), ('SMAD23', 1)]",0.5978173725009168,0.0,0.5978173725009168,0.4021826274990831,1.0,0.7010913137495416,0.2,1.0,0.5999999999999999,0.3594871610195778,0.3556145376798446,-0.1032739412486247,0.0,0.4483630293756876,0.1611807525364035,0.1594444114041697,1.1079882508333068,-10.6,0.5658202556936734
"[('ERK', 1), ('GSK3b', 1), ('SMAD23', 1)]",0.8048874369258636,0.0,0.8048874369258636,0.1951125630741363,1.0,1.0,0.0,1.0,1.0,0.3485126584120304,0.4024277543003557,-0.1951125630741362,0.0,0.4024437184629318,0.1402567301827391,0.1619545218533223,0.7928568635602136,-17.0,0.6735218010091861
"[('GSK3b', 1), ('MEK', 1), ('SMAD23', 1)]",0.7622798597125235,0.0,0.7622798597125235,0.2377201402874764,1.0,1.0,0.0,1.0,1.0,0.3336839172808951,0.3853049989327472,-0.2377201402874764,0.0,0.3811399298562617,0.127180264826603,0.1468551202664943,0.8622357670061972,-15.0,0.5951175440907979
"[('AP1', 1), ('GSK3b', 1), ('IKK', 1)]",0.8683742791689707,0.4341871395844853,0.8683742791689707,0.1316257208310293,0.6316257208310293,0.1974385812465439,1.0,0.1974385812465439,0.1316257208310293,0.8851656656889527,0.6997669921103938,0.6709356979224268,-1.0,0.8354678489612134,0.7395274546874698,0.5846328236725291,0.5764304229239401,-34.0,0.7367485583379414
"[('AP1', 1), ('ERK', 1), ('GSK3b', 1)]",0.8016397191358855,0.0,0.8016397191358855,0.1983602808641145,1.0,1.0,0.0,1.0,1.0,0.3474047583917073,0.4011484615504183,-0.1983602808641145,0.0,0.4008198595679427,0.1392467264717992,0.1607882700245349,0.7980862906207418,-19.0,0.6656331548788034
"[('AP1', 1), ('GSK3b', 1), ('MEK', 1)]",0.7775696949819613,0.0395457527058051,0.7221121679239094,0.2224303050180387,0.9881830108232208,0.9209084945883896,0.1345490324696621,0.9486372581174156,0.9209084945883896,0.3832745877259145,0.4069909343964243,-0.1433387996064283,0.0,0.4283306001967858,0.1641682342008166,0.1743266712046711,1.228605360454635,-17.0,0.4891439816333224
"[('ERK', 1), ('GSK3b', 1), ('IKK', 1)]",0.8053724412180736,0.0,0.8053724412180736,0.1946275587819264,1.0,1.0,0.0,1.0,1.0,0.3486777901312543,0.402618431985447,-0.1946275587819264,0.0,0.4026862206090368,0.1404077415182656,0.1621288947237562,0.7917420429222066,-15.0,0.6740705650004003
"[('GSK3b', 1), ('IKK', 1), ('MEK', 1)]",0.7789307092857746,0.0390194918724286,0.7232823559232803,0.2210692907142253,0.9888046848088184,0.9219610162551426,0.0946678452349228,0.9497851929363896,0.9219610162551426,0.3745498929635102,0.4074650476428328,-0.143030306969368,0.0,0.428484846515316,0.1604889533987977,0.1745925983995951,1.2251114686866162,-13.0,0.4937572712678491
"[('ERK', 1), ('GSK3b', 1), ('MEK', 1)]",0.8067055626598465,0.0,0.8067055626598465,0.1932944373401534,1.0,1.0,0.0,1.0,1.0,0.349131257474819,0.4031420509711987,-0.1932944373401535,0.0,0.4033527813299232,0.1408230637516818,0.1626084675302826,0.7889436945848334,-17.0,0.6761642156862745
"[('MDM2', 1), ('SMAD23', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('AP1', 1), ('MDM2', 1), ('bcatenin', 1)]",0.0818855800501233,0.0,0.0818855800501233,0.9181144199498767,1.0,1.0,1.0,1.0,1.0,0.2404497244127235,0.0390718060834483,-0.9181144199498766,1.0,0.0409427900250616,0.009844682578214,0.0015997087523745,0.7532199124142143,-35.0,0.7356222558122796
"[('IKK', 1), ('MDM2', 1), ('bcatenin', 1)]",0.9521354885979756,0.0,0.0844274997244321,0.0478645114020242,1.0,1.0,1.0,1.0,1.0,0.4186532488411302,0.246049045758125,-0.0478645114020243,0.0,0.4760677442989878,0.1993073078192397,0.117136014200989,0.7509548632976955,-23.0,0.7354159777470871
"[('ERK', 1), ('MDM2', 1), ('bcatenin', 1)]",0.7181158696881966,0.0,0.7181158696881966,0.2818841303118032,1.0,1.0,0.0,1.0,1.0,0.3176496669984522,0.3667902414991028,-0.2818841303118032,0.0,0.3590579348440983,0.1140546334363798,0.1316989466336359,0.9131570202891476,-25.0,0.518904528967422
"[('MDM2', 1), ('MEK', 1), ('bcatenin', 1)]",0.6737618620614021,0.0,0.6080697498887175,0.3262381379385979,1.0,1.0,0.1179529194702311,1.0,1.0,0.3147674758757514,0.3328350140621734,-0.3262381379385978,0.0,0.3368809310307011,0.1060391603312068,0.1121257694168814,1.340230725220212,-23.0,0.3810890840004903
"[('AP1', 1), ('SMAD23', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0880450906325624,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('IKK', 1), ('SMAD23', 1), ('bcatenin', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('ERK', 1), ('SMAD23', 1), ('bcatenin', 1)]",0.8053112826067941,0.0,0.8053112826067941,0.1946887173932058,1.0,1.0,0.0,1.0,1.0,0.3486569717324855,0.4025943929691806,-0.1946887173932058,0.0,0.4026556413033971,0.1403886965478443,0.1621069034861572,0.7918089281669418,-23.0,0.6738479549476205
"[('MEK', 1), ('SMAD23', 1), ('bcatenin', 1)]",0.7543167677507059,0.0,0.7543167677507059,0.2456832322492941,1.0,1.0,0.0,1.0,1.0,0.3308423479728918,0.382023837322954,-0.2456832322492941,0.0,0.3771583838753529,0.124779965278983,0.144083493086586,0.8787327065684297,-21.0,0.5871588413677716
"[('AP1', 1), ('IKK', 1), ('bcatenin', 1)]",0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,1.0,0.4046723241370487,0.2156655464068768,-0.4285714285714286,0.0,0.2857142857142857,0.1156206640391567,0.0616187275448219,0.0,-20.142857142857142,1.0
"[('AP1', 1), ('ERK', 1), ('bcatenin', 1)]",0.8004455293196061,0.0,0.8004455293196061,0.1995544706803939,1.0,1.0,0.0,1.0,1.0,0.3469964487884232,0.4006769862316807,-0.1995544706803939,0.0,0.400222764659803,0.1388758780612365,0.160360051165201,0.7999756302088092,-25.0,0.6628595008952551
"[('AP1', 1), ('MEK', 1), ('bcatenin', 1)]",0.7475714578074903,0.0,0.7475714578074903,0.2524285421925097,1.0,1.0,0.0,1.0,1.0,0.328418194614575,0.3792246661349916,-0.2524285421925096,0.0,0.3737857289037452,0.1227580342592609,0.1417487682495472,0.8837870024010237,-23.0,0.5715805989494509
"[('ERK', 1), ('IKK', 1), ('bcatenin', 1)]",0.8056044397638777,0.0,0.8056044397638777,0.1943955602361222,1.0,1.0,0.0,1.0,1.0,0.348756750487565,0.4027096075513897,-0.1943955602361222,0.0,0.4028022198819388,0.1404799932952026,0.1622123238894841,0.7910970948692961,-21.0,0.6741055344622121
"[('IKK', 1), ('MEK', 1), ('bcatenin', 1)]",0.7688172043010753,0.0,0.7688172043010753,0.2311827956989247,1.0,1.0,0.0,1.0,1.0,0.3360002844559336,0.3879797093568483,-0.2311827956989247,0.0,0.3844086021505376,0.1291613996698885,0.1491427377366379,0.8598700575742975,-19.0,0.6153669616399706
"[('ERK', 1), ('MEK', 1), ('bcatenin', 1)]",0.8068107219116458,0.0,0.8068107219116458,0.1931892780883541,1.0,1.0,0.0,1.0,1.0,0.3491670012335567,0.4031833243086568,-0.1931892780883541,0.0,0.4034053609558229,0.1408558401664852,0.1626463144741023,0.7885844147874008,-23.0,0.6760415442980243
"[('AP1', 1), ('MDM2', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0880450906325624,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('IKK', 1), ('MDM2', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.0445435403187374,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-27.8,1.0
"[('ERK', 1), ('MDM2', 1), ('SMAD23', 1)]",0.7178612347210704,0.0,0.7178612347210704,0.2821387652789294,1.0,1.0,0.0,1.0,1.0,0.3175552902596512,0.3666812646279987,-0.2821387652789295,0.0,0.3589306173605352,0.1139803163790005,0.1316131326874693,0.9136260096024728,-23.0,0.5186512131359231
"[('MDM2', 1), ('MEK', 1), ('SMAD23', 1)]",0.6896448712086571,0.0,0.6896448712086571,0.3103551287913428,1.0,1.0,0.0,1.0,1.0,0.3069627018472131,0.3544499970853266,-0.3103551287913428,0.0,0.3448224356043285,0.1058476264906413,0.1222223112949095,0.9519524516180676,-21.0,0.4832007315957933
"[('AP1', 1), ('IKK', 1), ('MDM2', 1)]",0.1032563252090938,0.0,0.1032563252090938,0.8967436747909062,1.0,0.9870747819243691,1.0,1.0,0.9554685177700364,0.2523950351988357,0.0498844234007903,-0.8838184567152754,1.0,0.0580907716423623,0.0146618223534015,0.0028978246482862,1.1363677397558265,-35.0,0.6702080566622399
"[('AP1', 1), ('ERK', 1), ('MDM2', 1)]",0.7076147440704054,0.0,0.7076147440704054,0.2923852559295947,1.0,1.0,0.0,1.0,1.0,0.3137394615028294,0.3622751251081336,-0.2923852559295946,0.0,0.3538073720352027,0.1110033343780557,0.128175609968233,0.9215251122242164,-25.0,0.5005722404199061
"[('AP1', 1), ('MDM2', 1), ('MEK', 1)]",0.6420457085203798,0.0,0.6366338656841272,0.3579542914796201,1.0000000000000002,0.9886271479747896,0.1356760173945249,1.0000000000000002,0.9591158421721446,0.3207377703219558,0.3348286332413566,-0.3465814394544096,0.0,0.3267092802727951,0.1047880060981872,0.1093916217810073,1.4307721288264923,-23.0,0.3873793909362009
"[('ERK', 1), ('IKK', 1), ('MDM2', 1)]",0.7182941468124527,0.0,0.7182941468124527,0.2817058531875473,1.0,1.0,0.0,1.0,1.0,0.3177157297861608,0.3668665242356367,-0.2817058531875472,0.0,0.3591470734062263,0.114106674527823,0.1317590385099433,0.9129396083653352,-21.0,0.519167036350826
"[('IKK', 1), ('MDM2', 1), ('MEK', 1)]",0.7100771620529399,0.0,0.6469394069508992,0.28992283794706,1.0,0.9542773792685392,0.1356018892705597,1.0,0.9542773792685392,0.33900481902882,0.3558865561504243,-0.2442002172155991,0.0,0.3778998913922004,0.1281098842924236,0.1344894909171896,1.4194878345996238,-19.0,0.3933054657506567
"[('ERK', 1), ('MDM2', 1), ('MEK', 1)]",0.7197574345086194,0.0,0.7197574345086194,0.2802425654913806,1.0,1.0,0.0,1.0,1.0,0.3182575633701673,0.367492179766801,-0.2802425654913806,0.0,0.3598787172543097,0.1145341236621379,0.1322526142554665,0.911320194326276,-23.0,0.521457215770012
"[('AP1', 1), ('IKK', 1), ('SMAD23', 1)]",0.0,0.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,0.0880450906325624,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-29.8,1.0
"[('AP1', 1), ('ERK', 1), ('SMAD23', 1)]",0.8029574432853122,0.0,0.8029574432853122,0.1970425567146878,1.0,1.0,0.0,1.0,1.0,0.3478547236977181,0.4016680367315209,-0.1970425567146878,0.0,0.4014787216426561,0.1396562697875192,0.1612611699116864,0.7956069528123252,-23.0,0.6680841198873986
"[('AP1', 1), ('MEK', 1), ('SMAD23', 1)]",0.7629931928896345,0.0,0.7629931928896345,0.2370068071103655,1.0,1.0,0.0,1.0,1.0,0.3339373927896175,0.3855976872391349,-0.2370068071103654,0.0,0.3814965964448172,0.1273959787748951,0.1471042052787231,0.8596110933302916,-21.0,0.5947349743523567
"[('ERK', 1), ('IKK', 1), ('SMAD23', 1)]",0.806177387361859,0.0,0.806177387361859,0.1938226126381411,1.0,1.0,0.0,1.0,1.0,0.3489516711185379,0.4029346825089153,-0.193822612638141,0.0,0.4030886936809295,0.1406584732689487,0.1624184148112587,0.7901976571825862,-19.0,0.6756377391315809
"[('IKK', 1), ('MEK', 1), ('SMAD23', 1)]",0.7640277226708988,0.0,0.7640277226708988,0.2359722773291011,1.0,1.0,0.0,1.0,1.0,0.3343046884645815,0.3860218037527603,-0.2359722773291012,0.0,0.3820138613354494,0.1277090249028992,0.147465679811267,0.8595483351159439,-17.0,0.5979444778641
"[('ERK', 1), ('MEK', 1), ('SMAD23', 1)]",0.8073659600178633,0.0,0.8073659600178633,0.1926340399821367,1.0,1.0,0.0,1.0,1.0,0.3493556627508445,0.4034011718642405,-0.1926340399821366,0.0,0.4036829800089316,0.1410289350222562,0.1628461871972518,0.7877025238976844,-21.0,0.6775290934405128
"[('AP1', 1), ('ERK', 1), ('IKK', 1)]",0.8026329280045933,0.0,0.8026329280045933,0.1973670719954067,1.0,1.0,0.0,1.0,1.0,0.3477439676793607,0.4015401466974949,-0.1973670719954067,0.0,0.4013164640022966,0.1395553794872099,0.1611446718276021,0.7961345938901332,-21.0,0.6673296833241058
"[('AP1', 1), ('IKK', 1), ('MEK', 1)]",0.7376420274480762,0.0057544885010308,0.7376420274480762,0.2623579725519238,0.9942455114989692,0.9884910229979385,0.0115089770020616,0.9884910229979385,0.9884910229979385,0.3312001044188952,0.3794879822346807,-0.2508489955498622,0.0,0.3745755022250689,0.1240594454497029,0.1421469015339335,0.9375469338967332,-19.0,0.5319349092291987
"[('AP1', 1), ('ERK', 1), ('MEK', 1)]",0.8039111220398489,0.0,0.8039111220398489,0.1960888779601511,1.0,1.0,0.0,1.0,1.0,0.3481799966334939,0.4020436295655815,-0.196088877960151,0.0,0.4019555610199244,0.1399528858827314,0.16160367267652,0.7934780193844488,-23.0,0.669289563738448
"[('ERK', 1), ('IKK', 1), ('MEK', 1)]",0.807596196822559,0.0,0.807596196822559,0.192403803177441,1.0,1.0,0.0,1.0,1.0,0.3494338618764486,0.4034914684366763,-0.192403803177441,0.0,0.4037980984112795,0.1411007289462196,0.1629290876799047,0.7871229193469036,-19.0,0.6776915471401677
"[('NOTCH', 0), ('PI3K', 1), ('TAK1', 1)]",0.8591153342070773,0.2886730013106159,0.5773460026212319,0.1408846657929226,0.8522116644823067,0.7044233289646133,0.711326998689384,0.711326998689384,0.845307994757536,0.5999183734997849,0.4904840927525682,0.1546920052424639,0.0,0.577346002621232,0.346360474839132,0.2831790302999968,0.0728422667487315,-20.142857142857142,0.9861926605504588
"[('AKT', 0), ('PI3K', 1), ('TAK1', 1)]",0.9397774557411503,0.2888469393808422,0.5776938787616844,0.0602225442588496,0.8921948491088907,0.6550858481851541,0.8319723048500411,0.5257819981525267,0.8276430308731431,0.6450038456636344,0.5099214971677565,0.2846916075559962,0.0,0.6423458037779981,0.4143155136827071,0.3275459339619027,1.0622649064385337,-3.5,0.4493385537165569
"[('PI3K', 1), ('SMAD4', 0), ('TAK1', 1)]",1.0,0.5,1.0,0.0,0.7307786795479704,0.4615573590959408,0.5,0.5,0.4615573590959408,0.7787498763039655,0.7493524178591373,0.5384426409040591,-1.0,0.7692213204520295,0.599031008152391,0.5764178563495266,0.2710954456490287,-19.0,0.9231147181918816
"[('GLI', 0), ('PI3K', 1), ('TAK1', 1)]",0.859119033600716,0.288678550401074,0.577357100802148,0.140880966399284,0.8522024159982099,0.70440483199642,0.711321449598926,0.711321449598926,0.845285798395704,0.5999273857605378,0.4904942670560437,0.1547142016042959,0.0,0.577357100802148,0.3463723361345159,0.2831903479875519,0.0729527820938703,-20.142857142857142,0.986166764794988
"[('PI3K', 1), ('TAK1', 1), ('p38', 0)]",1.0,0.2886703463396601,0.5773406926793203,0.0,0.8522160894338996,0.7044321788677995,0.7113296536603398,0.7113296536603398,0.8453186146413593,0.6167586272725449,0.5156167051690256,0.2955678211322005,0.0,0.6477839105661003,0.399526315449989,0.3340082056275993,0.0727893730975555,-15.857142857142858,0.9862050504149192
"[('PI3K', 1), ('RAF', 0), ('TAK1', 1)]",1.0,0.3357347402221423,0.730942328942694,0.0,0.7987940953065107,0.6570610391114303,0.7237381082762667,0.6642652597778576,0.7915898746400835,0.6721683004922426,0.574845572700475,0.3429389608885697,0.0,0.6714694804442849,0.4513404995026441,0.3859912580368853,0.5415276475667832,-16.666666666666668,0.8071730131719179
"[('NFKB', 0), ('PI3K', 1), ('TAK1', 1)]",0.8590355317654467,0.2885532976481701,0.5771065952963402,0.1409644682345532,0.852411170586383,0.7048223411727663,0.7114467023518299,0.7114467023518299,0.8457868094073194,0.5997239729271897,0.4902646353140014,0.1542131905926803,0.0,0.5771065952963401,0.3461046601336049,0.2829349544802652,0.0704461111027091,-21.571428571428573,0.9867512776418728
"[('GRB2SOS', 0), ('PI3K', 1), ('TAK1', 1)]",0.859112071002917,0.2886681065043755,0.577336213008751,0.1408879289970829,0.8522198224927073,0.7044396449854149,0.7113318934956244,0.7113318934956244,0.8453275739824978,0.5999104238933124,0.4904751181535529,0.154672426017502,0.0,0.577336213008751,0.3463500122750395,0.283169047289792,0.0727447412109764,-20.142857142857142,0.9862155029795808
"[('PI3K', 1), ('TAK1', 1), ('p53', 0)]",0.8141640143477823,0.0,0.1194175002526017,0.1858359856522178,1.0,0.965750353642518,1.0,1.0,0.9326184702435082,0.4117132033251628,0.2295376449069913,-0.1515863392947356,0.0,0.4242068303526322,0.1746515529968961,0.0973714367926028,1.1118323338735503,-25.0,0.6739984338688492
"[('GSK3b', 0), ('PI3K', 1), ('TAK1', 1)]",0.8571428571428571,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5951190357119042,0.485071250072666,0.1428571428571428,0.0,0.5714285714285714,0.3400680204068023,0.2771835714700948,0.0,-20.142857142857142,1.0
"[('PI3K', 1), ('TAK1', 1), ('bcatenin', 0)]",0.8645807522672084,0.4322903761336042,0.8645807522672084,0.1354192477327915,0.6354192477327916,0.2031288715991872,0.6354192477327916,0.5677096238663958,0.1354192477327915,0.8226629198589334,0.7341155217082124,0.6614518806680212,-1.0,0.8307259403340106,0.6834074276777352,0.6098488070848475,0.5840910442609828,-38.0,0.729161504534417
"[('MDM2', 0), ('PI3K', 1), ('TAK1', 1)]",1.0,1.0,1.0,0.0,0.5919040688403486,0.0,0.3946027125602324,0.0,0.0,0.9064611163009986,0.9250194155031464,1.0,-1.0,1.0,0.9064611163009986,0.9250194155031464,0.0714977437310476,-23.4,0.986506781400581
"[('PI3K', 1), ('SMAD23', 0), ('TAK1', 1)]",0.8608012146988628,0.2912018220482943,0.5824036440965886,0.139198785301137,0.8479969632528427,0.6959939265056855,0.7087981779517056,0.7087981779517056,0.8351927118068225,0.6040294577554611,0.4951292027300373,0.1648072881931773,0.0,0.5824036440965887,0.351788957338467,0.2883650519686124,0.119128600917438,-20.142857142857142,0.9743914971079596
"[('AP1', 0), ('PI3K', 1), ('TAK1', 1)]",1.0,0.2886851450024713,0.5773702900049427,0.0,0.852191424995881,0.7043828499917623,0.5704382849991761,0.7113148549975287,0.8452594199901146,0.5955141383030814,0.5266483038978245,0.2956171500082377,0.0,0.6478085750041189,0.385779165328925,0.3411672872763858,0.0730840558563409,-16.428571428571427,0.9861359899884672
"[('IKK', 0), ('PI3K', 1), ('TAK1', 1)]",0.8590961182093045,0.2886441773139568,0.5772883546279137,0.1409038817906953,0.8522597044767384,0.704519408953477,0.711355822686043,0.711355822686043,0.8454232907441723,0.5998715611808701,0.490431245050804,0.1545767092558275,0.0,0.5772883546279137,0.3462988665421824,0.2831202465134977,0.0722674154499447,-19.571428571428573,0.9863271725348678
"[('ERK', 0), ('PI3K', 1), ('TAK1', 1)]",1.0,0.5,1.0,0.0,0.5,0.2679073773437597,0.5,0.5,0.2679073773437597,0.8460210342729597,0.8140841197959651,0.7320926226562403,-1.0,0.8660463113281202,0.7326933960380979,0.705034549060095,1.3769247634695343,-22.0,0.2879679773958088
